ROUTE BETWEEN AIRPORTS,SUM OF ALL DELAYS,AVERAGE OF ALL DELAYS,MIN OF ALL DELAYS,MAX OF ALL DELAYS,SUM OF WEATHER DELAY,AVERAGE OF WEATHER DELAY,MIN OF WEATHER DELAY,MAX OF WEATHER DELAY,SUM OF CARRIER DELAY,AVERAGE OF CARRIER DELAY,MIN OF CARRIER DELAY,MAX OF CARRIER DELAY,SUM OF NAS DELAY,AVERAGE OF NAS DELAY,MIN OF NAS DELAY,MAX OF NAS DELAY,SUM OF SECURITY DELAY,AVERAGE OF SECURITY DELAY,MIN OF SECURITY DELAY,MAX OF SECURITY DELAY,SUM OF LATE AIRCRAFT DELAY,AVERAGE OF LATE AIRCRAFT DELAY,MIN OF LATE AIRCRAFT DELAY,MAX OF LATE AIRCRAFT DELAY
DTW -> ORH,1680.0,11.586206896551724,0.0,211.0,152.0,1.0482758620689656,0.0,152.0,937.0,6.462068965517242,0.0,211.0,94.0,0.6482758620689655,0.0,31.0,0.0,0.0,0.0,0.0,497.0,3.4275862068965517,0.0,130.0
DEN -> ATY,1675.0,6.7,0.0,153.0,72.0,0.288,0.0,57.0,774.0,3.096,0.0,135.0,261.0,1.044,0.0,79.0,0.0,0.0,0.0,0.0,568.0,2.272,0.0,127.0
SLC -> ANC,1675.0,23.26388888888889,0.0,755.0,645.0,8.958333333333334,0.0,644.0,828.0,11.5,0.0,755.0,112.0,1.5555555555555556,0.0,34.0,0.0,0.0,0.0,0.0,90.0,1.25,0.0,29.0
TRI -> DFW,1672.0,6.966666666666667,0.0,234.0,132.0,0.55,0.0,103.0,808.0,3.3666666666666667,0.0,182.0,88.0,0.36666666666666664,0.0,39.0,0.0,0.0,0.0,0.0,644.0,2.683333333333333,0.0,232.0
STL -> ECP,1670.0,8.564102564102564,0.0,222.0,24.0,0.12307692307692308,0.0,24.0,602.0,3.0871794871794873,0.0,188.0,193.0,0.9897435897435898,0.0,33.0,0.0,0.0,0.0,0.0,851.0,4.364102564102564,0.0,219.0
GUM -> HNL,1670.0,4.562841530054645,0.0,377.0,60.0,0.16393442622950818,0.0,41.0,762.0,2.081967213114754,0.0,103.0,471.0,1.2868852459016393,0.0,55.0,0.0,0.0,0.0,0.0,377.0,1.030054644808743,0.0,377.0
AZA -> IDA,1669.0,10.698717948717949,0.0,194.0,137.0,0.8782051282051282,0.0,97.0,804.0,5.153846153846154,0.0,194.0,212.0,1.358974358974359,0.0,68.0,53.0,0.33974358974358976,0.0,33.0,463.0,2.967948717948718,0.0,139.0
MSO -> AZA,1667.0,13.0234375,0.0,228.0,57.0,0.4453125,0.0,39.0,189.0,1.4765625,0.0,47.0,412.0,3.21875,0.0,45.0,0.0,0.0,0.0,0.0,1009.0,7.8828125,0.0,208.0
CLT -> EVV,1663.0,9.03804347826087,0.0,268.0,104.0,0.5652173913043478,0.0,62.0,465.0,2.527173913043478,0.0,98.0,173.0,0.9402173913043478,0.0,47.0,0.0,0.0,0.0,0.0,921.0,5.005434782608695,0.0,204.0
BFM -> DEN,1662.0,16.455445544554454,0.0,235.0,0.0,0.0,0.0,0.0,79.0,0.7821782178217822,0.0,46.0,887.0,8.782178217821782,0.0,94.0,0.0,0.0,0.0,0.0,696.0,6.891089108910891,0.0,235.0
PHX -> EGE,1661.0,25.166666666666668,0.0,251.0,0.0,0.0,0.0,0.0,828.0,12.545454545454545,0.0,242.0,768.0,11.636363636363637,0.0,111.0,0.0,0.0,0.0,0.0,65.0,0.9848484848484849,0.0,55.0
GEG -> SMF,1657.0,4.0513447432762835,0.0,213.0,0.0,0.0,0.0,0.0,257.0,0.628361858190709,0.0,181.0,81.0,0.1980440097799511,0.0,29.0,0.0,0.0,0.0,0.0,1319.0,3.2249388753056234,0.0,190.0
SFB -> USA,1654.0,5.743055555555555,0.0,167.0,334.0,1.1597222222222223,0.0,90.0,612.0,2.125,0.0,167.0,216.0,0.75,0.0,46.0,0.0,0.0,0.0,0.0,492.0,1.7083333333333333,0.0,67.0
EWR -> TVC,1651.0,17.02061855670103,0.0,218.0,126.0,1.2989690721649485,0.0,75.0,901.0,9.288659793814434,0.0,217.0,315.0,3.247422680412371,0.0,71.0,0.0,0.0,0.0,0.0,309.0,3.185567010309278,0.0,182.0
IAD -> SLC,1648.0,5.333333333333333,0.0,778.0,32.0,0.10355987055016182,0.0,26.0,1278.0,4.135922330097087,0.0,774.0,338.0,1.0938511326860842,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN -> CVG,1646.0,18.704545454545453,0.0,252.0,0.0,0.0,0.0,0.0,141.0,1.6022727272727273,0.0,65.0,138.0,1.5681818181818181,0.0,59.0,0.0,0.0,0.0,0.0,1367.0,15.534090909090908,0.0,252.0
VPS -> SGF,1645.0,18.48314606741573,0.0,403.0,129.0,1.449438202247191,0.0,69.0,303.0,3.404494382022472,0.0,165.0,275.0,3.0898876404494384,0.0,55.0,0.0,0.0,0.0,0.0,938.0,10.539325842696629,0.0,336.0
PIE -> SBN,1645.0,12.557251908396946,0.0,387.0,140.0,1.0687022900763359,0.0,74.0,937.0,7.152671755725191,0.0,387.0,82.0,0.6259541984732825,0.0,16.0,0.0,0.0,0.0,0.0,486.0,3.7099236641221376,0.0,221.0
XNA -> LAS,1644.0,13.932203389830509,0.0,314.0,174.0,1.4745762711864407,0.0,164.0,741.0,6.279661016949152,0.0,314.0,213.0,1.805084745762712,0.0,57.0,0.0,0.0,0.0,0.0,516.0,4.372881355932203,0.0,149.0
SGU -> DFW,1643.0,16.938144329896907,0.0,748.0,101.0,1.041237113402062,0.0,101.0,1250.0,12.88659793814433,0.0,743.0,292.0,3.0103092783505154,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS -> SFB,1643.0,24.52238805970149,0.0,242.0,242.0,3.611940298507463,0.0,242.0,224.0,3.343283582089552,0.0,127.0,416.0,6.208955223880597,0.0,80.0,13.0,0.19402985074626866,0.0,13.0,748.0,11.164179104477611,0.0,211.0
SYR -> TPA,1642.0,22.805555555555557,0.0,195.0,0.0,0.0,0.0,0.0,351.0,4.875,0.0,128.0,331.0,4.597222222222222,0.0,64.0,0.0,0.0,0.0,0.0,960.0,13.333333333333334,0.0,195.0
LIT -> SFB,1640.0,15.471698113207546,0.0,216.0,205.0,1.9339622641509433,0.0,124.0,746.0,7.037735849056604,0.0,200.0,238.0,2.2452830188679247,0.0,30.0,0.0,0.0,0.0,0.0,451.0,4.254716981132075,0.0,71.0
CMH -> HOU,1639.0,4.49041095890411,0.0,149.0,0.0,0.0,0.0,0.0,351.0,0.9616438356164384,0.0,84.0,708.0,1.9397260273972603,0.0,54.0,0.0,0.0,0.0,0.0,580.0,1.5890410958904109,0.0,140.0
SEA -> EUG,1638.0,7.913043478260869,0.0,210.0,378.0,1.826086956521739,0.0,180.0,403.0,1.9468599033816425,0.0,149.0,144.0,0.6956521739130435,0.0,30.0,0.0,0.0,0.0,0.0,713.0,3.4444444444444446,0.0,135.0
PHL -> ALB,1638.0,18.40449438202247,0.0,184.0,150.0,1.6853932584269662,0.0,150.0,388.0,4.359550561797753,0.0,153.0,577.0,6.48314606741573,0.0,120.0,0.0,0.0,0.0,0.0,523.0,5.876404494382022,0.0,112.0
AVL -> MCO,1635.0,7.676056338028169,0.0,282.0,428.0,2.0093896713615025,0.0,230.0,101.0,0.47417840375586856,0.0,25.0,550.0,2.5821596244131455,0.0,282.0,0.0,0.0,0.0,0.0,556.0,2.6103286384976525,0.0,155.0
TUS -> PDX,1634.0,5.090342679127726,0.0,211.0,5.0,0.01557632398753894,0.0,5.0,776.0,2.4174454828660434,0.0,210.0,344.0,1.071651090342679,0.0,80.0,0.0,0.0,0.0,0.0,509.0,1.5856697819314642,0.0,143.0
AZA -> SGF,1633.0,10.401273885350319,0.0,325.0,54.0,0.34394904458598724,0.0,25.0,1016.0,6.471337579617835,0.0,325.0,306.0,1.9490445859872612,0.0,65.0,0.0,0.0,0.0,0.0,257.0,1.6369426751592357,0.0,57.0
ABQ -> SLC,1627.0,3.689342403628118,0.0,257.0,75.0,0.17006802721088435,0.0,58.0,750.0,1.7006802721088434,0.0,257.0,426.0,0.9659863945578231,0.0,78.0,0.0,0.0,0.0,0.0,376.0,0.8526077097505669,0.0,161.0
DEN -> MMH,1626.0,15.941176470588236,0.0,222.0,0.0,0.0,0.0,0.0,853.0,8.362745098039216,0.0,211.0,152.0,1.4901960784313726,0.0,31.0,0.0,0.0,0.0,0.0,621.0,6.088235294117647,0.0,222.0
CHS -> TTN,1625.0,14.508928571428571,0.0,362.0,30.0,0.26785714285714285,0.0,30.0,131.0,1.1696428571428572,0.0,80.0,498.0,4.446428571428571,0.0,199.0,0.0,0.0,0.0,0.0,966.0,8.625,0.0,362.0
PDX -> TUS,1623.0,5.071875,0.0,241.0,0.0,0.0,0.0,0.0,850.0,2.65625,0.0,241.0,340.0,1.0625,0.0,38.0,0.0,0.0,0.0,0.0,433.0,1.353125,0.0,168.0
RNO -> PDX,1621.0,3.229083665338645,0.0,240.0,14.0,0.027888446215139442,0.0,14.0,280.0,0.5577689243027888,0.0,80.0,211.0,0.4203187250996016,0.0,24.0,0.0,0.0,0.0,0.0,1116.0,2.2231075697211153,0.0,228.0
ATL -> HNL,1620.0,4.563380281690141,0.0,319.0,0.0,0.0,0.0,0.0,1179.0,3.3211267605633803,0.0,302.0,425.0,1.1971830985915493,0.0,50.0,0.0,0.0,0.0,0.0,16.0,0.04507042253521127,0.0,16.0
SJC -> DTW,1620.0,5.765124555160142,0.0,266.0,0.0,0.0,0.0,0.0,484.0,1.7224199288256228,0.0,255.0,323.0,1.1494661921708185,0.0,61.0,75.0,0.2669039145907473,0.0,75.0,738.0,2.626334519572954,0.0,131.0
IAD -> STT,1619.0,7.359090909090909,0.0,263.0,0.0,0.0,0.0,0.0,283.0,1.2863636363636364,0.0,55.0,531.0,2.4136363636363636,0.0,87.0,0.0,0.0,0.0,0.0,805.0,3.659090909090909,0.0,243.0
ATW -> PIE,1618.0,16.18,0.0,233.0,226.0,2.26,0.0,124.0,354.0,3.54,0.0,163.0,333.0,3.33,0.0,84.0,0.0,0.0,0.0,0.0,705.0,7.05,0.0,168.0
BWI -> SAV,1617.0,13.939655172413794,0.0,493.0,358.0,3.086206896551724,0.0,334.0,140.0,1.206896551724138,0.0,37.0,113.0,0.9741379310344828,0.0,35.0,0.0,0.0,0.0,0.0,1006.0,8.672413793103448,0.0,493.0
PIE -> GSP,1616.0,11.882352941176471,0.0,209.0,297.0,2.1838235294117645,0.0,43.0,401.0,2.948529411764706,0.0,123.0,151.0,1.1102941176470589,0.0,54.0,0.0,0.0,0.0,0.0,767.0,5.639705882352941,0.0,204.0
SRQ -> PIT,1615.0,13.922413793103448,0.0,387.0,5.0,0.04310344827586207,0.0,5.0,121.0,1.043103448275862,0.0,62.0,90.0,0.7758620689655172,0.0,27.0,0.0,0.0,0.0,0.0,1399.0,12.060344827586206,0.0,380.0
DAY -> PIE,1614.0,23.057142857142857,0.0,264.0,15.0,0.21428571428571427,0.0,15.0,350.0,5.0,0.0,253.0,45.0,0.6428571428571429,0.0,11.0,0.0,0.0,0.0,0.0,1204.0,17.2,0.0,211.0
PGD -> ABE,1612.0,8.955555555555556,0.0,507.0,212.0,1.1777777777777778,0.0,157.0,1028.0,5.711111111111111,0.0,507.0,125.0,0.6944444444444444,0.0,33.0,0.0,0.0,0.0,0.0,247.0,1.3722222222222222,0.0,75.0
GEG -> SJC,1612.0,5.2,0.0,339.0,48.0,0.15483870967741936,0.0,48.0,128.0,0.4129032258064516,0.0,19.0,85.0,0.27419354838709675,0.0,28.0,9.0,0.02903225806451613,0.0,9.0,1342.0,4.329032258064516,0.0,335.0
MSY -> CLE,1610.0,11.582733812949641,0.0,235.0,12.0,0.08633093525179857,0.0,12.0,462.0,3.323741007194245,0.0,147.0,509.0,3.661870503597122,0.0,189.0,0.0,0.0,0.0,0.0,627.0,4.510791366906475,0.0,232.0
MCO -> PWM,1609.0,8.88950276243094,0.0,307.0,56.0,0.30939226519337015,0.0,56.0,867.0,4.790055248618785,0.0,307.0,330.0,1.8232044198895028,0.0,84.0,0.0,0.0,0.0,0.0,356.0,1.9668508287292819,0.0,151.0
HSV -> DTW,1609.0,4.981424148606811,0.0,436.0,18.0,0.05572755417956656,0.0,18.0,1435.0,4.442724458204334,0.0,436.0,156.0,0.48297213622291024,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGE -> IAD,1608.0,35.733333333333334,0.0,1147.0,729.0,16.2,0.0,710.0,0.0,0.0,0.0,0.0,80.0,1.7777777777777777,0.0,60.0,0.0,0.0,0.0,0.0,799.0,17.755555555555556,0.0,417.0
MDT -> PIE,1606.0,11.0,0.0,383.0,61.0,0.4178082191780822,0.0,32.0,702.0,4.808219178082192,0.0,383.0,180.0,1.2328767123287672,0.0,41.0,5.0,0.03424657534246575,0.0,5.0,658.0,4.506849315068493,0.0,198.0
MCO -> HSV,1604.0,11.457142857142857,0.0,263.0,0.0,0.0,0.0,0.0,505.0,3.607142857142857,0.0,83.0,190.0,1.3571428571428572,0.0,50.0,0.0,0.0,0.0,0.0,909.0,6.492857142857143,0.0,240.0
BLI -> OAK,1603.0,7.421296296296297,0.0,230.0,16.0,0.07407407407407407,0.0,12.0,473.0,2.189814814814815,0.0,197.0,163.0,0.7546296296296297,0.0,33.0,7.0,0.032407407407407406,0.0,7.0,944.0,4.37037037037037,0.0,219.0
SWF -> PGD,1599.0,16.484536082474225,0.0,959.0,162.0,1.6701030927835052,0.0,76.0,1129.0,11.639175257731958,0.0,959.0,76.0,0.7835051546391752,0.0,20.0,0.0,0.0,0.0,0.0,232.0,2.3917525773195876,0.0,71.0
LIT -> DTW,1599.0,7.1066666666666665,0.0,422.0,75.0,0.3333333333333333,0.0,75.0,1377.0,6.12,0.0,422.0,147.0,0.6533333333333333,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDF -> PHX,1591.0,4.925696594427245,0.0,119.0,14.0,0.043343653250773995,0.0,14.0,490.0,1.5170278637770898,0.0,94.0,453.0,1.4024767801857585,0.0,43.0,7.0,0.021671826625386997,0.0,7.0,627.0,1.9411764705882353,0.0,104.0
SFB -> ORF,1590.0,14.324324324324325,0.0,390.0,0.0,0.0,0.0,0.0,1218.0,10.972972972972974,0.0,390.0,145.0,1.3063063063063063,0.0,39.0,0.0,0.0,0.0,0.0,227.0,2.045045045045045,0.0,71.0
TPA -> ACY,1590.0,4.368131868131868,0.0,388.0,40.0,0.10989010989010989,0.0,40.0,102.0,0.2802197802197802,0.0,21.0,669.0,1.8379120879120878,0.0,186.0,0.0,0.0,0.0,0.0,779.0,2.14010989010989,0.0,343.0
SLC -> CPR,1588.0,2.178326474622771,0.0,687.0,868.0,1.1906721536351166,0.0,687.0,220.0,0.3017832647462277,0.0,34.0,139.0,0.1906721536351166,0.0,32.0,0.0,0.0,0.0,0.0,361.0,0.49519890260631,0.0,142.0
DFW -> OAK,1588.0,10.179487179487179,0.0,241.0,58.0,0.3717948717948718,0.0,58.0,687.0,4.403846153846154,0.0,223.0,348.0,2.230769230769231,0.0,84.0,0.0,0.0,0.0,0.0,495.0,3.173076923076923,0.0,184.0
MDT -> MYR,1587.0,39.675,0.0,929.0,40.0,1.0,0.0,36.0,1028.0,25.7,0.0,929.0,43.0,1.075,0.0,22.0,0.0,0.0,0.0,0.0,476.0,11.9,0.0,118.0
PIE -> FWA,1583.0,8.076530612244898,0.0,183.0,491.0,2.5051020408163267,0.0,172.0,556.0,2.836734693877551,0.0,174.0,87.0,0.44387755102040816,0.0,15.0,0.0,0.0,0.0,0.0,449.0,2.2908163265306123,0.0,163.0
BOS -> SMF,1580.0,15.95959595959596,0.0,155.0,0.0,0.0,0.0,0.0,563.0,5.686868686868687,0.0,71.0,415.0,4.191919191919192,0.0,82.0,0.0,0.0,0.0,0.0,602.0,6.08080808080808,0.0,119.0
ORF -> CLE,1577.0,78.85,0.0,1239.0,1226.0,61.3,0.0,1226.0,20.0,1.0,0.0,9.0,49.0,2.45,0.0,20.0,0.0,0.0,0.0,0.0,282.0,14.1,0.0,149.0
SGF -> LAX,1577.0,15.77,0.0,497.0,82.0,0.82,0.0,82.0,664.0,6.64,0.0,497.0,362.0,3.62,0.0,99.0,30.0,0.3,0.0,30.0,439.0,4.39,0.0,136.0
PIT -> SRQ,1577.0,13.594827586206897,0.0,381.0,49.0,0.4224137931034483,0.0,36.0,654.0,5.637931034482759,0.0,318.0,711.0,6.129310344827586,0.0,368.0,45.0,0.3879310344827586,0.0,45.0,118.0,1.0172413793103448,0.0,68.0
MSP -> HNL,1574.0,7.753694581280788,0.0,284.0,137.0,0.6748768472906403,0.0,65.0,1061.0,5.226600985221675,0.0,284.0,166.0,0.8177339901477833,0.0,39.0,0.0,0.0,0.0,0.0,210.0,1.0344827586206897,0.0,210.0
MSP -> TUS,1571.0,9.463855421686747,0.0,259.0,45.0,0.2710843373493976,0.0,45.0,589.0,3.5481927710843375,0.0,211.0,479.0,2.8855421686746987,0.0,61.0,0.0,0.0,0.0,0.0,458.0,2.7590361445783134,0.0,229.0
LAS -> MFR,1569.0,12.860655737704919,0.0,217.0,102.0,0.8360655737704918,0.0,68.0,393.0,3.221311475409836,0.0,103.0,327.0,2.680327868852459,0.0,105.0,0.0,0.0,0.0,0.0,747.0,6.122950819672131,0.0,170.0
PIE -> RIC,1566.0,14.5,0.0,244.0,88.0,0.8148148148148148,0.0,61.0,1143.0,10.583333333333334,0.0,244.0,58.0,0.5370370370370371,0.0,14.0,0.0,0.0,0.0,0.0,277.0,2.564814814814815,0.0,77.0
PGD -> PIA,1565.0,9.152046783625732,0.0,243.0,230.0,1.345029239766082,0.0,115.0,490.0,2.865497076023392,0.0,234.0,423.0,2.473684210526316,0.0,153.0,0.0,0.0,0.0,0.0,422.0,2.4678362573099415,0.0,124.0
ORD -> ATY,1561.0,12.795081967213115,0.0,267.0,20.0,0.16393442622950818,0.0,20.0,738.0,6.049180327868853,0.0,103.0,239.0,1.959016393442623,0.0,39.0,0.0,0.0,0.0,0.0,564.0,4.622950819672131,0.0,256.0
CLE -> PIE,1560.0,18.13953488372093,0.0,385.0,30.0,0.3488372093023256,0.0,30.0,10.0,0.11627906976744186,0.0,4.0,105.0,1.2209302325581395,0.0,55.0,0.0,0.0,0.0,0.0,1415.0,16.453488372093023,0.0,385.0
RIC -> SFB,1555.0,13.883928571428571,0.0,141.0,0.0,0.0,0.0,0.0,80.0,0.7142857142857143,0.0,28.0,212.0,1.8928571428571428,0.0,32.0,0.0,0.0,0.0,0.0,1263.0,11.276785714285714,0.0,138.0
BKG -> DEN,1555.0,12.851239669421487,0.0,211.0,0.0,0.0,0.0,0.0,104.0,0.859504132231405,0.0,90.0,729.0,6.024793388429752,0.0,91.0,0.0,0.0,0.0,0.0,722.0,5.966942148760331,0.0,211.0
AZA -> MEM,1555.0,59.80769230769231,0.0,1414.0,0.0,0.0,0.0,0.0,1524.0,58.61538461538461,0.0,1414.0,31.0,1.1923076923076923,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYR -> CVG,1554.0,25.475409836065573,0.0,342.0,353.0,5.786885245901639,0.0,342.0,306.0,5.016393442622951,0.0,69.0,105.0,1.721311475409836,0.0,30.0,0.0,0.0,0.0,0.0,790.0,12.950819672131148,0.0,131.0
PHL -> PDX,1553.0,9.89171974522293,0.0,175.0,97.0,0.6178343949044586,0.0,64.0,346.0,2.2038216560509554,0.0,123.0,423.0,2.694267515923567,0.0,96.0,0.0,0.0,0.0,0.0,687.0,4.375796178343949,0.0,137.0
SLC -> OGG,1552.0,21.859154929577464,0.0,986.0,0.0,0.0,0.0,0.0,1257.0,17.704225352112676,0.0,986.0,213.0,3.0,0.0,68.0,0.0,0.0,0.0,0.0,82.0,1.1549295774647887,0.0,44.0
DFW -> MRY,1551.0,5.461267605633803,0.0,109.0,113.0,0.397887323943662,0.0,68.0,434.0,1.528169014084507,0.0,57.0,536.0,1.8873239436619718,0.0,87.0,0.0,0.0,0.0,0.0,468.0,1.647887323943662,0.0,91.0
OAK -> BOS,1550.0,32.97872340425532,0.0,736.0,0.0,0.0,0.0,0.0,863.0,18.361702127659573,0.0,556.0,6.0,0.1276595744680851,0.0,6.0,0.0,0.0,0.0,0.0,681.0,14.48936170212766,0.0,194.0
SFB -> PBG,1549.0,6.853982300884955,0.0,123.0,100.0,0.4424778761061947,0.0,47.0,1039.0,4.597345132743363,0.0,110.0,161.0,0.7123893805309734,0.0,30.0,0.0,0.0,0.0,0.0,249.0,1.1017699115044248,0.0,84.0
SLC -> EUG,1548.0,4.461095100864553,0.0,744.0,809.0,2.3314121037463975,0.0,743.0,263.0,0.7579250720461095,0.0,128.0,140.0,0.4034582132564842,0.0,47.0,0.0,0.0,0.0,0.0,336.0,0.968299711815562,0.0,125.0
AUS -> CLE,1547.0,21.788732394366196,0.0,209.0,62.0,0.8732394366197183,0.0,62.0,237.0,3.3380281690140845,0.0,40.0,365.0,5.140845070422535,0.0,65.0,0.0,0.0,0.0,0.0,883.0,12.43661971830986,0.0,209.0
SEA -> SIT,1546.0,7.027272727272727,0.0,106.0,123.0,0.5590909090909091,0.0,75.0,404.0,1.8363636363636364,0.0,81.0,225.0,1.0227272727272727,0.0,32.0,0.0,0.0,0.0,0.0,794.0,3.609090909090909,0.0,77.0
CLE -> PBI,1543.0,19.78205128205128,0.0,293.0,22.0,0.28205128205128205,0.0,22.0,668.0,8.564102564102564,0.0,167.0,495.0,6.346153846153846,0.0,147.0,0.0,0.0,0.0,0.0,358.0,4.589743589743589,0.0,146.0
SFO -> SUN,1542.0,8.761363636363637,0.0,756.0,0.0,0.0,0.0,0.0,1229.0,6.982954545454546,0.0,742.0,194.0,1.1022727272727273,0.0,117.0,0.0,0.0,0.0,0.0,119.0,0.6761363636363636,0.0,73.0
MYR -> MDT,1537.0,38.425,0.0,916.0,0.0,0.0,0.0,0.0,1160.0,29.0,0.0,913.0,97.0,2.425,0.0,41.0,0.0,0.0,0.0,0.0,280.0,7.0,0.0,101.0
BUR -> DAL,1537.0,3.8618090452261304,0.0,170.0,17.0,0.04271356783919598,0.0,17.0,583.0,1.464824120603015,0.0,85.0,392.0,0.9849246231155779,0.0,25.0,0.0,0.0,0.0,0.0,545.0,1.3693467336683418,0.0,159.0
BIS -> SFB,1533.0,22.217391304347824,0.0,270.0,204.0,2.9565217391304346,0.0,72.0,425.0,6.159420289855072,0.0,270.0,295.0,4.27536231884058,0.0,57.0,72.0,1.0434782608695652,0.0,27.0,537.0,7.782608695652174,0.0,160.0
PIE -> ABE,1531.0,8.231182795698924,0.0,233.0,155.0,0.8333333333333334,0.0,115.0,717.0,3.8548387096774195,0.0,233.0,143.0,0.7688172043010753,0.0,37.0,0.0,0.0,0.0,0.0,516.0,2.774193548387097,0.0,122.0
LAS -> RAP,1529.0,12.232,0.0,295.0,170.0,1.36,0.0,170.0,835.0,6.68,0.0,295.0,187.0,1.496,0.0,30.0,0.0,0.0,0.0,0.0,337.0,2.696,0.0,86.0
SLC -> IAD,1527.0,4.957792207792208,0.0,179.0,53.0,0.17207792207792208,0.0,25.0,644.0,2.090909090909091,0.0,179.0,51.0,0.16558441558441558,0.0,19.0,0.0,0.0,0.0,0.0,779.0,2.529220779220779,0.0,154.0
MFE -> SFB,1526.0,18.839506172839506,0.0,261.0,0.0,0.0,0.0,0.0,1021.0,12.604938271604938,0.0,261.0,128.0,1.5802469135802468,0.0,21.0,0.0,0.0,0.0,0.0,377.0,4.654320987654321,0.0,130.0
AVL -> DEN,1526.0,14.39622641509434,0.0,187.0,66.0,0.6226415094339622,0.0,37.0,356.0,3.358490566037736,0.0,116.0,488.0,4.60377358490566,0.0,46.0,0.0,0.0,0.0,0.0,616.0,5.811320754716981,0.0,152.0
CHS -> CVG,1525.0,13.863636363636363,0.0,712.0,25.0,0.22727272727272727,0.0,25.0,880.0,8.0,0.0,712.0,43.0,0.39090909090909093,0.0,23.0,23.0,0.20909090909090908,0.0,23.0,554.0,5.036363636363636,0.0,182.0
SFB -> LCK,1524.0,8.659090909090908,0.0,343.0,39.0,0.2215909090909091,0.0,35.0,807.0,4.5852272727272725,0.0,343.0,216.0,1.2272727272727273,0.0,34.0,16.0,0.09090909090909091,0.0,16.0,446.0,2.534090909090909,0.0,85.0
DSM -> MCO,1524.0,24.19047619047619,0.0,274.0,132.0,2.0952380952380953,0.0,69.0,412.0,6.5396825396825395,0.0,137.0,387.0,6.142857142857143,0.0,74.0,0.0,0.0,0.0,0.0,593.0,9.412698412698413,0.0,137.0
MIA -> PVD,1524.0,19.05,0.0,596.0,0.0,0.0,0.0,0.0,1032.0,12.9,0.0,299.0,56.0,0.7,0.0,21.0,0.0,0.0,0.0,0.0,436.0,5.45,0.0,297.0
HNL -> MSP,1523.0,7.53960396039604,0.0,235.0,0.0,0.0,0.0,0.0,775.0,3.8366336633663365,0.0,214.0,128.0,0.6336633663366337,0.0,42.0,0.0,0.0,0.0,0.0,620.0,3.0693069306930694,0.0,224.0
PIE -> CLE,1523.0,17.709302325581394,0.0,393.0,205.0,2.383720930232558,0.0,174.0,724.0,8.418604651162791,0.0,393.0,29.0,0.3372093023255814,0.0,15.0,0.0,0.0,0.0,0.0,565.0,6.569767441860465,0.0,212.0
BWI -> EWR,1522.0,25.796610169491526,0.0,365.0,30.0,0.5084745762711864,0.0,30.0,314.0,5.322033898305085,0.0,112.0,662.0,11.220338983050848,0.0,130.0,0.0,0.0,0.0,0.0,516.0,8.745762711864407,0.0,335.0
SRQ -> GRR,1522.0,19.025,0.0,301.0,146.0,1.825,0.0,75.0,449.0,5.6125,0.0,121.0,315.0,3.9375,0.0,43.0,0.0,0.0,0.0,0.0,612.0,7.65,0.0,262.0
DFW -> MYR,1521.0,5.675373134328358,0.0,188.0,61.0,0.22761194029850745,0.0,30.0,570.0,2.126865671641791,0.0,94.0,296.0,1.1044776119402986,0.0,58.0,0.0,0.0,0.0,0.0,594.0,2.216417910447761,0.0,173.0
RFD -> PIE,1521.0,10.787234042553191,0.0,309.0,182.0,1.2907801418439717,0.0,124.0,447.0,3.1702127659574466,0.0,187.0,330.0,2.3404255319148937,0.0,60.0,0.0,0.0,0.0,0.0,562.0,3.9858156028368796,0.0,249.0
PIE -> DSM,1515.0,11.305970149253731,0.0,311.0,550.0,4.104477611940299,0.0,192.0,690.0,5.149253731343284,0.0,310.0,94.0,0.7014925373134329,0.0,78.0,0.0,0.0,0.0,0.0,181.0,1.3507462686567164,0.0,65.0
SFB -> DSM,1513.0,9.16969696969697,0.0,192.0,97.0,0.5878787878787879,0.0,45.0,663.0,4.0181818181818185,0.0,167.0,294.0,1.7818181818181817,0.0,64.0,0.0,0.0,0.0,0.0,459.0,2.7818181818181817,0.0,102.0
DEN -> GRB,1512.0,19.636363636363637,0.0,233.0,11.0,0.14285714285714285,0.0,11.0,432.0,5.6103896103896105,0.0,80.0,371.0,4.818181818181818,0.0,71.0,0.0,0.0,0.0,0.0,698.0,9.064935064935066,0.0,204.0
TPA -> GRR,1511.0,12.805084745762711,0.0,242.0,73.0,0.6186440677966102,0.0,73.0,360.0,3.0508474576271185,0.0,113.0,335.0,2.8389830508474576,0.0,103.0,0.0,0.0,0.0,0.0,743.0,6.296610169491525,0.0,202.0
AZA -> SCK,1510.0,14.380952380952381,0.0,207.0,63.0,0.6,0.0,20.0,492.0,4.685714285714286,0.0,92.0,399.0,3.8,0.0,143.0,0.0,0.0,0.0,0.0,556.0,5.295238095238095,0.0,131.0
