ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"Oakland, CA -> Orlando, FL",1972.0,10.433862433862434,121.0,0.6402116402116402,894.0,4.73015873015873,253.0,1.3386243386243386,0.0,0.0,704.0,3.7248677248677247
"Allentown/Bethlehem/Easton, PA -> Punta Gorda, FL",1972.0,10.955555555555556,111.0,0.6166666666666667,471.0,2.6166666666666667,476.0,2.6444444444444444,0.0,0.0,914.0,5.0777777777777775
"Las Vegas, NV -> Pasco/Kennewick/Richland, WA",1967.0,15.13076923076923,293.0,2.253846153846154,504.0,3.876923076923077,766.0,5.892307692307693,0.0,0.0,404.0,3.1076923076923078
"San Francisco, CA -> Mammoth Lakes, CA",1967.0,19.284313725490197,139.0,1.3627450980392157,743.0,7.284313725490196,578.0,5.666666666666667,0.0,0.0,507.0,4.970588235294118
"Cordova, AK -> Yakutat, AK",1963.0,5.437673130193906,0.0,0.0,95.0,0.2631578947368421,273.0,0.7562326869806094,16.0,0.0443213296398892,1579.0,4.373961218836565
"Raleigh/Durham, NC -> Islip, NY",1961.0,23.070588235294117,0.0,0.0,257.0,3.023529411764706,469.0,5.517647058823529,0.0,0.0,1235.0,14.529411764705882
"Charleston, SC -> Seattle, WA",1960.0,6.87719298245614,156.0,0.5473684210526316,235.0,0.8245614035087719,577.0,2.024561403508772,0.0,0.0,992.0,3.480701754385965
"West Palm Beach/Palm Beach, FL -> Atlantic City, NJ",1957.0,11.648809523809524,0.0,0.0,317.0,1.8869047619047619,360.0,2.142857142857143,37.0,0.22023809523809523,1243.0,7.398809523809524
"Manchester, NH -> Detroit, MI",1956.0,24.45,0.0,0.0,1231.0,15.3875,73.0,0.9125,0.0,0.0,652.0,8.15
"Fort Wayne, IN -> Myrtle Beach, SC",1954.0,88.81818181818181,0.0,0.0,112.0,5.090909090909091,9.0,0.4090909090909091,0.0,0.0,1833.0,83.31818181818181
"Nashville, TN -> Sarasota/Bradenton, FL",1953.0,25.03846153846154,0.0,0.0,645.0,8.26923076923077,180.0,2.3076923076923075,0.0,0.0,1128.0,14.461538461538462
"Anchorage, AK -> Newark, NJ",1952.0,24.098765432098766,0.0,0.0,412.0,5.08641975308642,144.0,1.7777777777777777,0.0,0.0,1396.0,17.234567901234566
"Islip, NY -> Raleigh/Durham, NC",1951.0,22.95294117647059,1.0,0.011764705882352941,71.0,0.8352941176470589,611.0,7.188235294117647,0.0,0.0,1268.0,14.91764705882353
"Phoenix, AZ -> Minot, ND",1950.0,12.5,53.0,0.33974358974358976,1104.0,7.076923076923077,444.0,2.8461538461538463,45.0,0.28846153846153844,304.0,1.9487179487179487
"Guam, TT -> Saipan, TT",1938.0,4.097251585623678,79.0,0.16701902748414377,1232.0,2.604651162790698,183.0,0.386892177589852,0.0,0.0,444.0,0.9386892177589852
"Newark, NJ -> Asheville, NC",1936.0,7.775100401606426,0.0,0.0,781.0,3.1365461847389557,517.0,2.076305220883534,17.0,0.06827309236947791,621.0,2.4939759036144578
"Portland, ME -> Orlando, FL",1933.0,10.679558011049723,0.0,0.0,211.0,1.1657458563535912,619.0,3.4198895027624308,0.0,0.0,1103.0,6.093922651933702
"Salt Lake City, UT -> Cody, WY",1932.0,10.557377049180328,193.0,1.0546448087431695,1301.0,7.109289617486339,109.0,0.5956284153005464,0.0,0.0,329.0,1.7978142076502732
"Madison, WI -> Los Angeles, CA",1931.0,6.946043165467626,18.0,0.06474820143884892,974.0,3.5035971223021583,180.0,0.6474820143884892,0.0,0.0,759.0,2.7302158273381294
"Bismarck/Mandan, ND -> Las Vegas, NV",1931.0,12.788079470198676,205.0,1.3576158940397351,390.0,2.5827814569536423,570.0,3.774834437086093,77.0,0.5099337748344371,689.0,4.562913907284768
"Burlington, VT -> Denver, CO",1930.0,17.38738738738739,174.0,1.5675675675675675,378.0,3.4054054054054053,572.0,5.153153153153153,0.0,0.0,806.0,7.261261261261262
"Phoenix, AZ -> Pasco/Kennewick/Richland, WA",1925.0,14.365671641791044,202.0,1.507462686567164,512.0,3.8208955223880596,255.0,1.9029850746268657,17.0,0.12686567164179105,939.0,7.007462686567164
"Las Vegas, NV -> Madison, WI",1921.0,12.806666666666667,0.0,0.0,1292.0,8.613333333333333,286.0,1.9066666666666667,0.0,0.0,343.0,2.2866666666666666
"Dallas/Fort Worth, TX -> Billings, MT",1917.0,5.266483516483516,561.0,1.5412087912087913,363.0,0.9972527472527473,431.0,1.184065934065934,0.0,0.0,562.0,1.543956043956044
"Williston, ND -> Denver, CO",1915.0,36.82692307692308,0.0,0.0,1190.0,22.884615384615383,100.0,1.9230769230769231,0.0,0.0,625.0,12.01923076923077
"Sanford, FL -> Albany, NY",1915.0,11.894409937888199,90.0,0.5590062111801242,1334.0,8.285714285714286,257.0,1.5962732919254659,0.0,0.0,234.0,1.453416149068323
"Islip, NY -> Myrtle Beach, SC",1914.0,16.643478260869564,0.0,0.0,375.0,3.260869565217391,139.0,1.208695652173913,0.0,0.0,1400.0,12.173913043478262
"Flint, MI -> Charlotte, NC",1914.0,8.214592274678111,176.0,0.7553648068669528,464.0,1.9914163090128756,231.0,0.9914163090128756,0.0,0.0,1043.0,4.476394849785407
"Sacramento, CA -> Orlando, FL",1914.0,9.815384615384616,0.0,0.0,638.0,3.2717948717948717,400.0,2.051282051282051,0.0,0.0,876.0,4.492307692307692
"Juneau, AK -> Ketchikan, AK",1914.0,6.622837370242214,488.0,1.6885813148788926,924.0,3.1972318339100347,179.0,0.6193771626297578,0.0,0.0,323.0,1.1176470588235294
"Kansas City, MO -> Fort Myers, FL",1912.0,15.296,0.0,0.0,1430.0,11.44,102.0,0.816,0.0,0.0,380.0,3.04
"Harlingen/San Benito, TX -> Chicago, IL",1911.0,21.233333333333334,0.0,0.0,135.0,1.5,407.0,4.522222222222222,0.0,0.0,1369.0,15.21111111111111
"Nashville, TN -> Charleston, SC",1908.0,3.925925925925926,44.0,0.09053497942386832,588.0,1.2098765432098766,273.0,0.5617283950617284,0.0,0.0,1003.0,2.0637860082304527
"Washington, DC -> Colorado Springs, CO",1907.0,22.435294117647057,28.0,0.32941176470588235,530.0,6.235294117647059,678.0,7.976470588235294,0.0,0.0,671.0,7.894117647058824
"Charlotte, NC -> Montgomery, AL",1907.0,18.514563106796118,0.0,0.0,623.0,6.048543689320389,315.0,3.058252427184466,0.0,0.0,969.0,9.407766990291263
"Baltimore, MD -> Asheville, NC",1905.0,18.861386138613863,194.0,1.9207920792079207,74.0,0.7326732673267327,252.0,2.495049504950495,0.0,0.0,1385.0,13.712871287128714
"Sanford, FL -> Bristol/Johnson City/Kingsport, TN",1902.0,14.63076923076923,104.0,0.8,901.0,6.930769230769231,171.0,1.3153846153846154,0.0,0.0,726.0,5.584615384615384
"Oakland, CA -> Detroit, MI",1898.0,15.063492063492063,0.0,0.0,200.0,1.5873015873015872,538.0,4.26984126984127,0.0,0.0,1160.0,9.206349206349206
"Kansas City, MO -> Portland, OR",1897.0,3.840080971659919,0.0,0.0,417.0,0.8441295546558705,217.0,0.4392712550607287,0.0,0.0,1263.0,2.5566801619433197
"Omaha, NE -> San Diego, CA",1896.0,3.991578947368421,153.0,0.32210526315789473,624.0,1.3136842105263158,195.0,0.4105263157894737,0.0,0.0,924.0,1.9452631578947368
"Fort Lauderdale, FL -> Milwaukee, WI",1896.0,10.360655737704919,58.0,0.31693989071038253,626.0,3.420765027322404,179.0,0.9781420765027322,0.0,0.0,1033.0,5.644808743169399
"Myrtle Beach, SC -> Fort Wayne, IN",1890.0,85.9090909090909,0.0,0.0,1641.0,74.5909090909091,2.0,0.09090909090909091,0.0,0.0,247.0,11.227272727272727
